tethered	deleted
23.811	22.753
45.309	25.894
52.071	19.397
36.077	10.286
33.069	7.4971
5.3378	34.422
36.212	29.469
15.072	15.495
15.026	33.274
20.908	33.373
5.8153	13.861
3.2443	39.365
11.444	45.121
39.388	36.067
8.6936	29.408
42.523	10.704
36.929	3.1166
20.096	21.159
10.998	22.194
34.958	23.069
23.322	10.679
28.067	21.267
43.989	18.287
20.791	36.784
14.683	21.346
4.4187	24.079
11.262	8.2225
39.038	13.374
42.372	37.788
29.147	26.764
8.8006	26.028
29.325	36.616
28.995	22.502
35.022	19.373
15.622	27.772
25.585	13.703
4.8792	26.396
22.091	35.298
21.157	16.226
7.132	42.416
27.011	37.325
18.872	19.477
12.025	42.209
9.3143	56.284
16.579	15.189
44.093	21.962
31.828	41.419
21.677	11.593
12.212	81.337
13.273	32.219
29.608	50.294
9.1532	48.286
20.777	53.7
26.581	50.675
27.091	54.254
17.46	66.902
16.267	27.581
28.223	13.282
38.616	18.152
6.4457	25.759
11.934	29.578
12.416	32.332
21.283	30.741
7.613	5.5849
19.736	11.616
13.978	18.712
15.363	35.005
47.087	25.058
20.226	31.2
10.506	45.569
25.19	55.523
36.979	43.949
12.819	42.888
1.0588	28.845
22.672	41.539
13.029	20.937
31.543	18.911
27.335	36.494
31.246	42.856
17.542	33.074
20.942	16.714
37.468	23.425
16.656	18.672
24.316	25.965
13.854	22.863
35.236	48.499
7.4658	30.441
22.538	33.52
15.912	26.006
16.417	41.598
4.3299	23.316
42.225	64.016
24.371	62.186
16.004	50.422
15.397	56.487
29.098	13.565
5.6447	26.074
35.019	42.249
38.007	18.952
56.803	31.076
36.305	45.316
26.588	27.232
37.929	31.784
26.862	7.6207
36.696	12.951
15.997	21.655
26.317	25.05
13.273	54.966
25.85	25.674
38.947	29.099
46.894	30.096
26.993	30.252
23.131	44.109
12.091	39.382
40.469	23.451
26.979	26.465
25.312	32.151
30.169	37.22
10.296	42.639
28.494	31.207
17.444	7.844
51.468	19.721
16.43	33.681
10.171	5.1749
11.228	23.654
17.531	2.0569
15.41	21.66
19.967	3.1007
7.8555	20.952
39.864	37.647
25.679	17.881
17.661	16.44
18.254	6.557
43.511	32.077
12.28	33.046
33.029	13.502
19.411	21.445
18.372	41.834
25.48	30.335
25.223	27.203
24.068	4.661
24.568	28.236
12.311	59.069
15.679	36.869
32.226	36.751
28.135	39.266
29.355	13.23
50.72	22.147
29.142	51.862
21.91	22.024
27.776	31.861
50.802	23.238
37.45	38.206
15.116	52.698
5.0265	35.109
23.474	35.453
15.867	30.555
11.183	18.688
34.661	41.6
15.774	57.135
61.178	47.214
36.317	43.949
25.441	31.313
35.13	16.537
22.836	19.442
26.758	32.53
16.414	16.567
26.687	8.4937
18.271	21.041
23.523	31.136
14.042	29.386
32.053	23.74
42.518	29.964
28.948	12.211
5.6241	52.223
38.019	29.442
30.851	33.999
24.513	33.924
36.202	58.035
22.292	85.474
7.5566	108.62
11.877	85.125
10.34	89.709
42.191	83.468
12.384	72
26.445	33.478
11.155	66.003
42.66	59.588
24.918	30.256
42.801	10.098
21.937	46.829
33.706	37.768
11.082	15.08
22.195	75.525
27.018	33.1
18.074	5.1791
17.028	53.982
21.345	35.732
40.412	62.351
15.549	38.969
34.11	35.038
36.546	27.719
3.3157	24.723
20.69	14.013
34.718	21.587
20.954	2.0211
29.121	11.112
33.982	41.678
5.9861	3.6846
29.273	32.646
33.605	12.719
11.645	34.1
42.805	22.878
33.675	15.307
13.591	8.6759
41.844	22.991
19.825	18.509
15.444	12.708
27.819	25.41
24.245	65.498
36.054	60.173
29.517	58.477
33.522	55.269
4.6796	33.658
13.316	49.682
13.069	41.077
7.5208	22.143
35.038	15.417
16.297	49.391
18.623	25.453
20.262	11.105
22.528	42.04
30.707	21.714
30.436	28.231
21.568	50.794
35.362	56.731
21.373	36.567
31.045	9.4263
10.282	30.399
52.144	36.511
5.0644	31.441
21.249	15.386
28.39	27.337
34.356	7.1296
8.3376	25.128
36.774	39.631
16.775	33.272
30.651	41.853
44.644	36.406
18.936	5.6334
17.151	56.37
27.08	6.8286
29.087	23.462
7.9194	43.426
5.4507	26.237
16.72	23.905
5.0828	33.264
19.597	33.184
30.088	14.45
37.65	32.763
8.7639	35.825
16.255	51.206
20.759	18.667
5.4403	1.7714
22.898	16.429
21.68	7.5617
21.373	19.791
20.113	15.83
10.063	11.546
40.636	26.741
16.407	7.9767
12.148	32.835
54.799	19.993
33.507	12.744
22.354	5.663
15.901	24.274
25.119	10.902
20.172	16.498
28.243	47.213
39.418	58.871
15.191	32.009
32.731	29.086
13.211	20.176
6.8726	26.942
19.876	1.875
24.877	21.399
16.596	21.17
24.828	14.477
56.919	24.316
16.585	39.3
21.971	43.621
11.107	23.02
8.8318	19.201
32.25	12.268
39.624	11.541
30.157	38.701
29.347	39.845
22.304	12.49
33.038	41.816
36.153	18.174
31.375	35.282
33.13	37.542
50.699	20.752
9.9362	28.58
50.311	31.877
13.604	18.952
20.378	11.474
16.371	8.584
48.328	22.374
11.14	34.005
24.081	23.978
25.561	6.3532
12.182	29.83
17.75	35.356
29.585	19.448
15.166	39.623
7.5454	40.399
16.594	26.56
48.741	21.081
46.812	9.119
43.413	5.6083
6.3695	36
19.539	32.358
22.633	29.906
20.84	84.731
29.348	59.506
39.969	11.551
27.19	9.9256
17.346	40.833
43.331	12.077
46.089	42.73
42.459	18.942
12.11	44.329
13.065	13.546
22.261	12.203
16.157	14.89
44.674	30.32
31.416	20.542
24.446	30.137
32.918	13.259
24.643	39.829
38.561	26.813
12.688	37.094
5.5346	18.857
30.381	31.878
25.055	18.914
31.454	26.027
13.345	36.566
20.586	35.592
12.623	27.077
21.005	24.302
21.331	27.093
32.37	33.755
40.903	13.113
17.264	33.082
6.3289	19.2
37.923	6.6276
42.588	14.14
25.862	29.035
45.884	22.268
14.722	24.409
15.097	28.989
26.693	43.231
7.8039	35.781
20.397	39.299
33.583	12.928
27.162	28.826
16.635	14.098
17.423	19.823
10.381	9.0181
3.9237	56.073
29.433	25.924
5.149	20.256
20.557	28.518
4.2191	5.2475
15.982	40.223
19.321	20.854
13.448	35.734
37.624	34.179
38.764	25.015
16.654	31.089
24.323	26.34
24.024	20.397
32.618	5.1759
51.705	25.368
29.044	39.582
9.5876	57.316
22.371	68.905
17.56	44.355
14.747	48.17
3.5263	2.9859
21.919	31.533
29.568	35.677
12.85	31.416
6.9665	20.053
20.981	27.004
22.572	41.857
12.578	15.154
13.53	22.845
12.948	34.127
13.067	20.543
8.678	25.605
26.679	31.304
17.553	38.575
10.085	17.658
31.535	26.861
39.328	30.815
22.296	34.348
17.391	48.106
32.311	23.563
13.642	24.223
27.759	21.696
25.471	5.3593
13.903	7.4066
19.576	44.074
23.546	24.455
3.8241	33.634
25.11	57.182
14.542	24.908
14.093	15.766
23.455	41.788
35.456	30.109
33.713	68.861
32.081	30.904
19.788	29.348
19.456	40.299
14.536	31.971
31.288	15.942
9.9445	53.253
22.535	15.683
37.532	26.614
45.74	12.022
29.415	27.623
23.781	9.0701
15.182	17.585
18.429	24.705
19.951	17.847
14.894	64.204
17.174	53.048
12.018	26.43
25.538	23.142
29.508	53.983
13.75	42.682
19.323	23.118
11.058	24.235
21.288	34.481
9.6495	39.99
13.938	5.0972
16.963	12.751
47.651	9.8116
17.821	36.248
27.82	32.753
21.908	26.183
14.514	15.746
19.131	17.821
15.236	18.635
38.736	13.4
7.2424	9.4489
31.049	41.475
20.575	19.985
23.015	11.42
26.809	17.759
12.196	24.683
36.73	39.858
19.317	37.517
50.92	39.728
33.077	7.3475
22.974	21.89
31.186	5.2624
15.734	21.745
44.48	26.203
43.693	27.145
24.353	28.109
26.336	19.57
20.989	22.35
19.801	28.217
35.589	13.712
14.009	30.615
22.273	12.015
18.23	20.505
32.48	39.846
26.197	22.524
9.0425	33.058
19.804	25.124
46.507	15.23
13.652	25.612
11.836	17.082
17.54	18.277
34.14	20.532
11.438	27.3
21.893	43.826
30.292	54.456
24.068	34.297
20.245	16.753
25.377	10.804
20.646	29.635
38.265	29.765
29.029	23.364
22.42	21.312
18.635	36.521
20.551	16.173
10.468	44.536
29.133	34.485
9.3929	51.768
18.79	43.7
8.7839	19.923
37.491	3.4847
19.743	28.35
27.924	15.994
16.461	18.326
61.307	25.047
25.405	12.804
19.105	2.9887
31.668	7.0046
22.672	33.871
10.619	41.001
27.789	41.36
9.9628	53.489
4.3573	28.275
29.968	14.011
22.19	16.679
3.8736	1.5839
24.451	25.909
34.961	10.952
17.861	15.162
21.415	20.227
4.0009	36.89
27.322	27.179
20.877	28
11.392	31.694
22.795	34.091
26.844	33.545
21.627	46.705
27.163	46.498
11.256	47.083
17.794	53.046
28.455	28.966
37.885	18.612
25.382	18.348
51.596	25.785
56.566	44.718
64.145	24.052
28.641	26.518
10.839	28.175
13.599	35.629
23.259	9.8667
9.587	13.229
31.997	15.274
32.633	40.773
16.988	34.774
44.36	30.091
26.86	9.2541
20.887	24.513
17.677	47.227
22.016	15.01
20.659	13.79
29.952	22.022
30.976	15.977
41.153	27.926
18.884	48.687
6.1334	11.582
20.299	21.388
17.609	9.0219
36.12	5.8864
31.174	8.8842
23.089	15.92
9.7977	13.32
8.6147	46.414
18.023	53.605
5.8005	48.385
30.744	21.147
27.976	40.288
19.942	21.59
15.606	13.238
35.786	18.973
23.399	34.266
20.91	44.258
29.92	24.882
31.96	19.3
17.694	20.528
16.098	7.4297
34.788	21.391
31.468	18.798
19.438	24.87
17.715	23.932
39.055	12.048
25.774	13.496
21.232	19.963
12.874	46.843
11.245	44.658
37.138	14.831
49.889	28.219
36.33	21.628
34.831	8.9023
24.672	21.494
22.751	36.729
39.194	50.03
18.191	40.9
28.378	13.968
23.269	16.239
36.487	24.195
22.593	22.657
14.655	30.032
20.683	30.884
13.903	13.636
27.025	49.109
27.108	48.456
34.945	36.831
24.852	10.941
45.952	26.108
7.8689	19.148
18.394	12.216
1.4206	12.918
17.357	40.207
8.0318	28.657
8.5933	44.396
36.396	50.276
21.439	46.656
34.916	25.894
32.88	12.908
23.037	16.67
22.823	14.515
30.295	17.106
32.643	37.159
21.1	20.15
45.341	16.022
27.914	39.471
26.706	49.686
22.909	13.516
28.331	23.308
10.822	54.501
9.095	14.981
16.687	37.871
38.415	16.577
31.661	46.498
20.664	11.813
36.286	22.893
27.161	28.346
25.688	29.401
15.67	7.2682
10.402	16.348
19.761	21.792
48.292	17.756
72.655	32.418
34.231	58.688
27.179	25.444
41.66	17.971
19.934	26.146
39.529	18.582
21.35	11.68
10.256	35.753
26.723	17.356
2.8851	10.899
33.41	11.402
47.716	22.499
19.225	32.07
26.713	20.398
39.363	10.417
27.464	9.9259
24.722	19.656
19.127	23.657
30.052	48.354
8.9229	32.243
29.093	31.826
29.109	28.582
25.152	26.448
14.374	23.714
9.3817	36.747
19.577	51.181
12.036	32.968
26.948	29.012
39.981	19.212
19.058	18.224
31.028	8.4464
4.734	30.042
27.272	14.176
28.595	41.004
17.878	65.311
25.408	16.577
12.422	34.3
12.21	32.314
3.0369	16.165
33.2	35.529
23.596	22.722
63.661	16.814
51.988	19.869
31.559	42.127
5.5419	49.044
34.782	49.416
26.276	40.864
22.282	27.48
5.5763	36.12
19.628	28.646
26.858	9.3395
6.6542	8.715
24.131	9.844
15.126	7.8455
4.7552	17.405
12.349	18.159
50.197	44.74
24.677	41.017
39.418	25.436
43.201	41.648
35.522	20.94
19.214	31.903
16.633	12.476
42.394	49.367
44.773	44.873
30.963	13.945
29.709	27.721
24.16	7.8671
30.8	35.514
13.29	29.752
36.924	34.528
13.465	24.744
42.083	28.097
21.95	36.265
32.075	16.971
6.3249	14.699
49.065	47.273
33.397	43.1
31.245	48.857
18.389	31.892
26.83	15.669
32.152	62.793
49.32	48.679
32.447	75.401
30.024	56.053
12.251	62.768
38.541	44.371
6.8559	27.322
29.22	30.534
55.564	18.138
25.373	29.602
8.1529	20.222
20.308	15.989
19.482	8.4476
29.759	12.123
16.495	17.724
23.534	14.521
9.8293	14.957
7.0778	28.566
26.649	9.8249
4.0728	18.488
3.0022	34.342
34.032	54.862
59.341	4.6835
14.978	16.388
33.884	9.9003
37.189	23.488
40.681	39.264
12.383	40.638
32.014	21.765
4.6371	8.6572
33.908	34.29
24.197	39.079
2.2293	29.807
4.8712	28.127
12.915	16.114
17.199	44.448
21.699	7.1159
38.56	6.7855
24.22	32.215
10.26	28.883
6.7355	13.389
34.105	40.834
38.596	27.882
34.774	26.804
4.9632	47.048
24.576	20.914
32.13	8.613
8.4341	5.7854
16.631	31.525
29.276	39.491
27.918	17.013
41.605	23.422
10.205	38.358
13.564	49.104
16.17	62.484
35.281	33.795
60.305	12.445
49.691	35.126
47.165	18.935
11.052	28.584
10.413	9.0015
5.6031	32.052
31.353	41.251
27.57	23.147
15.073	30.017
3.0762	41.76
6.9926	28.68
29.954	17.758
19.046	33.37
25.134	16.276
15.396	15.932
6.4091	13.385
20.444	11.992
16.689	15.301
15.397	19.379
12.52	40.874
29.697	33.527
28.313	4.5331
9.4486	21.026
11.214	38.992
36.294	25.162
48.255	19.798
31.795	49.387
9.1155	24.598
26.322	41.17
31.017	33.93
8.4545	15.627
40.433	28.571
18.542	24.174
27.203	17.007
24.848	16.63
37.048	8.939
67.514	32.62
49.859	20.388
64.051	28.32
23.236	23.795
32.813	11.166
45.246	22.429
10.611	11.838
19.682	28.607
12.139	14.069
9.363	13.262
39.221	30.879
35.646	54.654
10.208	36.641
40.094	16.844
20.06	10.581
11.729	7.921
29.211	35.32
35.759	20.407
15.835	24.697
9.2952	45.014
31.046	10.388
4.4283	11.114
25.605	21.965
4.2275	15.797
29.662	24.498
6.5723	10.783
33.415	23.009
35.023	17.425
13.821	14.399
16.353	10.844
53.755	24.139
30.65	13.749
22.418	19.882
13.463	24.472
26.515	56.434
33.937	13.593
4.8899	15.36
20.506	28.888
9.8857	22.577
23.391	30.777
22.028	13.338
9.844	31.492
19.532	4.0655
27.961	38.63
9.9659	32.088
14.895	1.9745
45.736	10.944
32.272	51.329
16.052	25.638
28.194	33.859
13.682	29.264
27.67	30.816
15.34	8.1377
40.736	46.078
29.829	49.314
19.429	53.766
25.085	39.135
14.55	53.028
26.967	33.158
12.902	4.3512
25.777	33.447
45.109	11.781
10.358	10.446
8.5746	23.465
20.563	22.798
4.4573	58.641
10.813	50.014
19.269	50.166
23.555	25.857
9.4691	23.082
27.545	16.035
37.95	19.123
34.259	53.134
46.029	15.15
47.127	14.676
2.8657	27.647
12.297	24.589
15.641	11.726
9.1446	32.001
16.426	12.978
9.5766	43.458
10.182	8.8317
8.8476	26.507
15.184	19.299
23.713	35.358
9.1206	22.871
2.7194	18.027
24.236	25.893
3.3693	35.102
37.332	42.956
27.796	44
41.292	28.756
33.391	37.344
7.1596	30.318
29.402	16.82
36.312	13.929
18.341	14.937
19.382	23.189
14.426	13.982
14.007	10.335
10.153	20.95
13.274	28.497
15.987	32.75
11.234	29.515
6.4677	32.698
25.04	10.241
27.247	18.742
47.087	17.405
19.073	19.819
22.278	16.782
48.276	41.294
44.598	24.132
38.187	35.35
28.223	39.68
32.071	37.986
19.951	20.485
32.436	28.986
23.586	31.986
24.803	31.727
24.676	21.916
13.671	11.416
11.195	24.023
16.609	28.878
5.7517	46.734
32.381	68.596
9.6288	54.45
1.5646	9.9369
7.546	34.602
13.497	11.665
20.07	16.3
15.238	35.119
40.297	49.299
27.553	57.51
27.006	69.289
33.519	53.688
23.193	54.693
21.431	48.679
39	5.7951
24.079	33.998
40.994	17.498
20.949	15.597
33.002	16.557
31.994	42.879
20.279	35.242
41.424	46.513
14.471	52.251
4.3416	34.519
24.227	53.379
18.32	8.613
30.057	7.2225
9.0076	10.502
39.899	19.895
16.439	13.536
21.549	11.11
19.87	21.729
15.72	28.219
25.158	12.646
18.667	38.792
11.63	43.065
24.517	42.338
20.54	71.313
20.09	78.189
16.766	39.366
9.7446	44.164
7.4276	29.051
45.894	55.823
44.58	29.788
27.088	14.059
16.368	19.752
34.247	4.6718
19.665	32.32
24.014	36.18
7.4461	53.837
16.499	13.627
0.31256	17.184
20.915	29.554
26.025	16.132
37.432	8.1311
12.79	12.143
17.103	42.065
11.379	35.046
11.654	15.804
34.348	20.188
60.95	23.007
12.12	17.955
12.778	15.819
16.825	15.357
17.014	17.696
29.772	37.89
26.631	9.5971
53.506	29.102
55.981	18.097
37.806	29.611
37.76	23.264
18.669	17.399
51.428	10.878
27.783	16.421
45.877	33.321
70.511	46.651
65.211	32.851
43.112	14.122
6.3236	7.4395
7.4606	28.012
4.9084	28.589
10.013	8.0382
35.203	45.077
45.069	40.717
13.393	24.94
12.352	22.3
17.621	48.843
30.597	51.189
40.855	64.448
31.413	56.746
30.222	33.824
20.69	25.528
13.349	21.531
16.883	32.191
2.597	30.322
22.978	31.19
40.726	6.2668
13.967	57.83
10.044	59.151
29.919	53.116
8.1745	35.252
15.208	12.974
23.841	45.443
17.323	31.484
8.155	11.975
21.328	10.594
36.666	42.111
23.527	42.658
15.33	18.217
15.908	34.972
37.091	29.48
19.636	30.424
36.981	8.9294
13.816	40.508
51.185	8.2567
33.562	11.48
34.62	36.487
4.5747	20.038
33.575	18.054
25.806	29.376
59.816	38.331
21.359	37.284
30.513	24.584
22.752	11.981
15.69	25.584
26.69	28.12
5.4973	32.42
19.599	21.427
28.642	29.912
14.828	16.69
16.942	15.221
31.853	13.929
9.0859	18.108
21.726	25.663
19.583	41.487
10.318	44.8
27.258	39.205
15.957	9.6303
26.902	17.917
33.85	46.24
28.82	13.986
35.395	27.545
8.3622	52.043
28.754	43.87
20.712	18.456
27.077	26.939
52.53	20.085
4.5736	18.306
20.377	53.18
35.038	24.053
30.47	17.089
11.502	16.159
46.669	14.074
22.931	22.808
7.3565	31.475
11.95	29.64
50.822	24.887
41.568	32.461
14.163	24.424
24.572	10.633
24.399	41.615
30.491	11.847
63.576	24.531
45.78	11.144
32.615	42.62
48.104	5.3421
69.651	11.452
14.071	6.7977
39.57	0.74373
11.81	24.707
18.866	10.443
34.506	32.876
10.089	35.23
19.341	19.751
44.907	39.682
4.2725	25.967
5.9868	10.583
34.554	22.564
12.459	5.2365
25.754	9.2819
48.848	33.279
14.544	48.63
6.9628	35.913
34.535	23.005
34.376	23.304
28.57	28.423
10.263	41.716
50.911	35.097
27.199	20.876
29.687	32.213
41.901	70.776
23.359	48.522
35.476	74.547
25.021	60.211
19.704	52.154
17.391	57.049
20.27	38.449
27.775	12.26
43.175	37.862
34.884	29.107
47.702	7.4366
46.049	14.286
14.418	37.159
22.515	44.659
29.404	41.759
45.605	25.215
15.829	30.287
33.319	5.9211
24.52	24.992
5.1602	25.041
22.803	32.812
23.112	30.538
12.034	31.859
28.841	18.114
30.39	20.505
16.432	32.747
6.7003	27.803
30.346	10.257
34.746	8.2125
17.512	19.548
13.573	8.5213
25.809	7.4556
9.5645	26.167
25.625	31.704
17.534	14.821
21.427	17.066
11.22	44.517
16.763	24.365
36.103	51.119
32.648	40.032
27.602	54.542
7.0838	7.7406
7.345	11.039
29.021	6.979
26.749	14.577
22.411	35.075
9.7605	22.008
6.8581	23.926
24.966	22.649
40.805	11.993
36.463	25.404
33.88	35.073
34.944	16.404
13.62	41.457
21.654	39.565
19.544	44.494
20.476	29.453
10.61	36.423
14.772	3.8644
38.363	18.683
22.302	8.187
13.56	40.384
18.095	38.003
15.489	16.117
13.857	16.559
20.646	24.24
22.15	64.901
20.281	32.476
28.358	22.025
20.93	42.731
5.8225	35.139
20.643	22.268
39.214	19.286
15.499	24.795
26.31	38.663
33.717	42.586
21.418	30.528
32.594	15.001
36.715	14.043
30.919	9.5034
5.2767	17.008
22.44	21.866
11.519	37.601
19.549	25.11
27.011	49.958
12.03	15.397
19.601	13.49
12.267	21.075
10.641	31.475
32.197	1.5121
29.265	25.352
22.641	29.175
12.195	59.101
24.473	36.019
31.72	19.471
21.576	8.6954
9.6992	34.026
42.104	35.473
33.889	17.268
27.746	27.266
35.745	62.544
16.92	24.15
27.52	58.117
43.043	17.119
32.383	25.823
36.999	29.701
44.299	9.4832
47.445	17.509
33.532	29.442
47.35	27.61
16.777	29.637
32.501	42.345
23.188	2.2914
11.835	15.656
38.594	29.881
5.5581	7.234
25.16	8.458
10.019	7.3419
27.206	8.997
30.511	28.32
18.244	11.865
7.7552	57.471
15.92	25.18
25.965	49.244
8.0902	26.506
17.098	18.054
29.151	41.991
17.566	28.488
17.746	20.254
35.301	22.529
27.391	35.143
42.588	9.8056
36.762	26.9
29.179	22.751
41.296	33.967
3.6432	7.9049
33.437	28.615
27.27	10.928
18.938	17.405
16.824	11.67
41.011	18.925
22.867	27.142
26.133	31.661
34.808	22.957
14.185	43.747
31.692	49.372
33.803	31.69
7.6692	14.646
15.009	10.553
24.905	21.254
26.55	16.539
5.8748	43.524
21.205	31.676
30.749	35.484
36.634	28.011
10.872	20.97
2.9046	19.373
12.019	16.67
6.2547	22.752
14.096	27.305
18.61	15.137
21.549	39.205
16.287	36.5
8.6735	23.291
30.008	27.399
19.45	39.678
48.386	34.95
24.394	54.711
32.902	55.693
15.151	59.897
16.794	22.811
31.647	19.627
19.785	15.842
20.21	19.136
11.256	15.507
4.6849	22.867
23.284	14.846
25.315	24.274
12.247	15.387
18.011	21.15
23.994	18.44
30.863	30.459
24.884	25.334
14.574	15.973
10.442	23.224
51.261	25.671
36.846	23.771
25.925	25.815
23.215	12.732
12.019	40.166
34.605	52.207
20.696	46.176
26.908	35.261
17.423	19.695
11.002	8.8817
4.7755	32.481
19.701	26.588
21.27	19.444
28.408	18.9
48.136	16.613
42.99	32.028
2.7849	5.4054
27.235	15.083
33.149	38.333
14.417	25.926
16.158	10.521
15.848	45.73
6.4688	26.932
10.548	14.288
67.197	32.398
37.315	35.163
20.768	34.651
29.907	8.02
25.341	67.243
